tmc,road,direction,intersection,state,county,zip,start_latitude,start_longitude,end_latitude,end_longitude,miles,road_order,timezone_name,type,country,tmclinear,frc,border_set,f_system,urban_code,faciltype,structype,thrulanes,route_numb,route_sign,route_qual,altrtename,aadt,aadt_singl,aadt_combi,nhs,nhs_pct,strhnt_typ,strhnt_pct,truck,isprimary,active_start_date,active_end_date,thrulanes_unidir,aadt_unidir,aadt_singl_unidir,aadt_combi_unidir
129+08078,MA-3A,NORTHBOUND,CODDINGTON ST/SEA ST,MA,NORFOLK,02169,42.2481,-70.9825,42.2551,-70.99645,0.965611,49.0,America/New_York,P1.11,USA,598,4,N,3,9271,2,1,4,3,4,1,3A,36655,1680,395,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,18328,840,198
129+08079,MA-3A,NORTHBOUND,FURNACE BROOK PKWY,MA,NORFOLK,02169,42.25567,-70.99726,42.26052,-71.00344,0.474294,51.0,America/New_York,P1.11,USA,598,4,N,3,9271,2,,4,3,4,1,3A,39213,1801,427,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,19607,901,214
129+08076,MA-3A,NORTHBOUND,GREEN ST/NECK ST,MA,NORFOLK,02191,42.24789,-70.92722,42.24488,-70.93874,0.627154,44.0,America/New_York,P1.11,USA,598,3,N,3,9271,2,,4,3,4,1,3A,24953,1148,274,1,3,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,12477,574,137
129+08077,MA-3A,NORTHBOUND,MA-53/WASHINGTON ST/SOUTHERN ARTERY,MA,NORFOLK,02169,42.24508,-70.96949,42.2481,-70.9825,0.712866,48.0,America/New_York,P1.11,USA,598,3,N,3,9271,2,1,4,3,4,1,3A,33241,1512,356,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,16621,756,178
129+08074,MA-3A,NORTHBOUND,LINCOLN ST/DOWNER AVE,MA,PLYMOUTH,02043,42.24625,-70.88162,42.24932,-70.9031,1.336904,41.0,America/New_York,P1.11,USA,598,4,N,3,9271,2,1,4,3,4,1,3A,16830,769,183,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,8415,385,92
129+08075,MA-3A,NORTHBOUND,BEAL ST,MA,PLYMOUTH,02043,42.24932,-70.9031,42.248,-70.92654,1.217533,42.0,America/New_York,P1.11,USA,598,3,N,3,9271,2,,4,3,4,1,3A,21286,974,236,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,10643,487,118
129+52194,HUNTINGTON AVE (OUTER LANE),SOUTHBOUND,MA-9/STUART ST,MA,SUFFOLK,02116,42.34905,-71.07746,42.34822,-71.0784,0.07482,1.0,America/New_York,P1.11,USA,52192,3,N,3,9271,6,2,6,90,4,1,,24492,2982,3276,1,100,,,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,12246,1491,1638
129+08072,MA-3A,NORTHBOUND,MA-228/EAST ST,MA,NORFOLK,02025,42.22358,-70.80461,42.24312,-70.85777,3.24655,37.0,America/New_York,P1.11,USA,598,4,N,3,9271,2,,2,3,4,1,3A,10997,500,117,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,5499,250,59
129+08073,MA-3A,NORTHBOUND,SUMMER ST,MA,PLYMOUTH,02043,42.24314,-70.85838,42.24609,-70.88094,1.19752,39.0,America/New_York,P1.11,USA,598,4,N,3,9271,2,1,2,3,4,1,3A,11834,541,127,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,5917,271,64
129P08484,LEO M BIRMINGHAM PKY,EASTBOUND,US-20/N BEACON ST,MA,SUFFOLK,02135,42.35813,-71.15468,42.35814,-71.15415,0.027063,1.0,America/New_York,P1.11,USA,668,3,N,3,9271,2,,4,,1,1,,27562,,,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,13781,,
129P08487,HARVARD ST,NORTHBOUND,BEACON ST,MA,NORFOLK,02446,42.34202,-71.12121,42.34224,-71.12133,0.01639,2.0,America/New_York,P1.11,USA,669,4,N,3,9271,2,,2,,1,1,,16974,662,187,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,8487,331,94
129P08486,HARVARD ST,NORTHBOUND,WASHINGTON ST,MA,NORFOLK,02445,42.33264,-71.11852,42.3332,-71.11876,0.040669,1.5,America/New_York,P1.11,USA,669,4,N,3,9271,2,,4,,1,1,,16974,662,187,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,8487,331,94
129P08489,HARVARD ST,NORTHBOUND,CAMBRIDGE ST,MA,SUFFOLK,02134,42.35519,-71.13268,42.35555,-71.13278,0.025387,3.5,America/New_York,P1.11,USA,669,4,N,3,9271,2,,2,,1,1,,19932,776,220,1,95,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,9966,388,110
129P08481,GREENOUGH BLVD,NORTHBOUND,US-3/MA-2/GERRYS LANDING RD,MA,MIDDLESEX,02138,42.37217,-71.1345,42.37335,-71.13479,0.08767,5.0,America/New_York,P1.13,USA,666,3,N,3,9271,6,1,5,3,1,1,,29077,1337,319,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2.5,14539,669,160
129N52106,WHITE ST,SOUTHBOUND,TRAPELO RD,MA,MIDDLESEX,02478,42.38724,-71.18879,42.38693,-71.18877,0.021483,1.5,America/New_York,P1.11,USA,52104,4,N,3,9271,2,,2,,1,1,,13111,432,106,1,33,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,6556,216,53
129+08070,MA-3A,NORTHBOUND,HENRY TURNER BAILEY RD,MA,PLYMOUTH,02066,42.2072,-70.78053,42.21629,-70.79373,0.926907,34.0,America/New_York,P1.11,USA,598,4,N,3,9271,2,,2,3,4,1,3A,10486,478,113,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,5243,239,57
129+08071,MA-3A,NORTHBOUND,BEECHWOOD ST,MA,NORFOLK,02025,42.21647,-70.79403,42.22358,-70.80461,0.737656,36.0,America/New_York,P1.11,USA,598,4,N,3,9271,2,1,2,3,4,1,3A,10631,485,115,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,5316,243,58
129+08067,MA-3A,NORTHBOUND,OLD OAKEN BUCKET RD/DRIFTWAY,MA,PLYMOUTH,02066,42.15773,-70.74299,42.17679,-70.75043,1.416358,29.0,America/New_York,P1.11,USA,598,4,N,3,9271,6,,2,123,4,1,,8805,618,69,1,5,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,4403,309,35
129+08068,MA-3A,NORTHBOUND,FIRST PARISH RD,MA,PLYMOUTH,02066,42.1775,-70.75141,42.19645,-70.76859,1.593288,31.0,America/New_York,P1.11,USA,598,4,N,3,9271,2,,2,3,4,1,3A,10124,464,109,1,54,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,5062,232,55
129+08065,MA-3A,NORTHBOUND,PINE ST,MA,PLYMOUTH,02050,42.1088,-70.72781,42.13138,-70.74027,1.8441,25.0,America/New_York,P1.11,USA,598,4,N,3,9271,2,,2,3,4,1,3A,11512,527,123,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,5756,264,62
129+08066,MA-3A,NORTHBOUND,SUMMER ST/SPRING ST,MA,PLYMOUTH,02050,42.13193,-70.74027,42.15718,-70.74326,1.772573,27.0,America/New_York,P1.11,USA,598,4,N,3,9271,2,,2,3,4,1,3A,10772,490,115,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,5386,245,58
129+08063,MA-3A,NORTHBOUND,MA-139/OCEAN ST,MA,PLYMOUTH,02050,42.0593,-70.69126,42.09157,-70.71037,2.672099,22.0,America/New_York,P1.11,USA,598,4,N,3,9271,2,,2,3,4,1,3A,6191,307,69,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,3096,154,35
129+08064,MA-3A,NORTHBOUND,FURNACE ST,MA,PLYMOUTH,02050,42.09209,-70.71068,42.1088,-70.72781,1.630152,24.0,America/New_York,P1.11,USA,598,4,N,3,9271,2,1,2,3,4,1,3A,12233,556,130,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,6117,278,65
129P08496,JF KENNEDY ST/JOHN F KENNEDY ST,NORTHBOUND,US-3/RT-2/MEMORIAL DR,MA,MIDDLESEX,02138,42.36979,-71.12245,42.37013,-71.12217,0.027493,1.5,America/New_York,P1.11,USA,672,3,N,3,9271,2,,2,,1,1,,16939,779,187,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,8470,390,94
129P08495,LARZ ANDERSON BRG,NORTHBOUND,US-3/RT-2/MEMORIAL DR,MA,MIDDLESEX,02138,42.36962,-71.1226,42.36979,-71.12245,0.014019,1.0005,America/New_York,P1.11,USA,671,3,N,3,9271,2,,2,,1,1,,16939,779,187,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,8470,390,94
129P08498,JF KENNEDY ST/JOHN F KENNEDY ST,NORTHBOUND,RT-2A/BRATTLE ST/HARVARD SQ,MA,MIDDLESEX,02138,42.37322,-71.11962,42.37356,-71.1192,0.031802,1.5,America/New_York,P1.11,USA,672,3,N,3,9271,1,,2,,1,1,,16939,779,187,1,39,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,16939,779,187
129P08499,RT-2A,NORTHBOUND,RT-2A/BRATTLE ST/JF KENNEDY ST,MA,MIDDLESEX,02138,42.37356,-71.1192,42.37365,-71.11912,0.007438,1.0,America/New_York,P1.11,USA,673,3,N,3,9271,1,,2,2,4,1,2A,12171,560,134,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,12171,560,134
129+08069,MA-3A,NORTHBOUND,MANN LOT RD,MA,PLYMOUTH,02066,42.19707,-70.76904,42.2072,-70.78053,0.914143,33.0,America/New_York,P1.11,USA,598,4,N,3,9271,2,,2,3,4,1,3A,10301,470,112,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,5151,235,56
129P08492,N HARVARD ST,NORTHBOUND,SOLDIERS FIELD RD,MA,SUFFOLK,02163,42.36824,-71.12377,42.36866,-71.12343,0.033813,5.0,America/New_York,P1.11,USA,670,3,N,3,9271,2,1,2,,1,1,,16939,779,187,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,8470,390,94
129N08865,MONTVALE AVE,WESTBOUND,RT-28/MAIN ST,MA,MIDDLESEX,02180,42.48208,-71.1002,42.48218,-71.10113,0.047881,1.5,America/New_York,P1.11,USA,740,3,N,3,9271,2,,2,,1,1,,12128,472,133,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,6064,236,67
129P08494,LARZ ANDERSON BRG,NORTHBOUND,N HARVARD ST/SOLDIERS FIELD RD,MA,MIDDLESEX,02138,42.36892,-71.12321,42.36922,-71.12295,0.024608,1.001,America/New_York,P1.11,USA,671,3,N,3,9271,2,1,2,,1,1,,16939,778,190,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,8470,389,95
129N08864,MONTVALE AVE,WESTBOUND,I-93,MA,MIDDLESEX,01801,42.48019,-71.11373,42.47975,-71.11784,0.211614,2.0,America/New_York,P1.11,USA,740,3,N,3,9271,6,1,4,,1,1,,23905,929,263,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,11953,465,132
129P08493,N HARVARD ST,NORTHBOUND,LARZ ANDERSON BRIDGE,MA,SUFFOLK,02163,42.36878,-71.12333,42.36892,-71.12321,0.011447,7.0,America/New_York,P3.2,USA,670,3,N,3,9271,2,1,2,,1,1,,16939,778,229,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,8470,389,115
129N08863,MONTVALE AVE,WESTBOUND,RT-38/MAIN ST,MA,MIDDLESEX,01801,42.47915,-71.15128,42.47912,-71.15179,0.026434,2.5,America/New_York,P1.11,USA,740,4,N,3,9271,2,,2,,1,1,,10575,,,1,98,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,5288,,
129N08860,LYNN FELLS PKY,WESTBOUND,US-1/NEWBURYPORT TPKE/BROADWAY,MA,ESSEX,01906,42.48265,-71.02023,42.48048,-71.02369,0.232798,1.0,America/New_York,P1.11,USA,738,3,N,3,9271,6,,6,1,3,1,,94482,4102,1013,1,36,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,3,47241,2051,507
129+10336,FELLSWAY,NORTHBOUND,HIGHLAND AVE,MA,MIDDLESEX,02148,42.42354,-71.08698,42.43403,-71.08344,0.818893,2.0,America/New_York,P1.11,USA,995,4,N,3,9271,2,,2,60,4,1,60,13418,616,148,1,5,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,6709,308,74
129+10339,FENWAY,EASTBOUND,LOUIS PRANG ST/EVANS WAY,MA,SUFFOLK,02115,42.34243,-71.1029,42.33866,-71.09776,0.376215,2.0,America/New_York,P1.11,USA,996,4,N,3,9271,2,,4,,1,1,,14701,412,133,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,7351,206,67
129N50395,BRATTLE ST,WESTBOUND,MT AUBURN ST,MA,MIDDLESEX,02138,42.37556,-71.14373,42.37532,-71.14504,0.068896,4.0,America/New_York,P1.11,USA,50394,4,N,3,9271,1,,2,,1,1,,7232,236,56,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,7232,236,56
129N08898,RT-85-CONN,SOUTHBOUND,FITCHBURG ST,MA,MIDDLESEX,01749,42.37286,-71.56782,42.37122,-71.56938,0.140558,1.0,America/New_York,P1.11,USA,748,3,N,2,9271,2,1,4,,1,1,,15788,442,142,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,7894,221,71
129N08897,MA-85-CONN,SOUTHBOUND,I-290/I-495,MA,MIDDLESEX,01752,42.36435,-71.58319,42.36322,-71.5898,0.353774,3.0,America/New_York,P1.11,USA,748,3,N,2,9271,6,,2,,1,1,,22582,633,202,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,11291,317,101
129+10340,FENWAY,EASTBOUND,BOYLSTON ST/STORROW DR,MA,SUFFOLK,02115,42.33892,-71.09698,42.3458,-71.09065,0.631896,3.0,America/New_York,P1.11,USA,996,4,N,3,9271,1,1,2,,1,1,,14598,411,130,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,14598,411,130
129N50380,PARK ST,SOUTHBOUND,TREMONT ST,MA,SUFFOLK,02108,42.35704,-71.0626,42.35645,-71.06198,0.051603,1.0005,America/New_York,P1.11,USA,50379,4,N,3,9271,2,,2,,1,1,,16061,626,176,1,95,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,8031,313,88
129P04913,MA-1A,NORTHBOUND,I-93/US-1/MA-3,MA,SUFFOLK,02109,42.36197,-71.05628,42.36222,-71.05452,0.105075,24.0,America/New_York,P1.11,USA,147,3,N,1,9271,2,2,8,93,2,1,93,104586,3137,4184,1,100,1,100,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,4,52293,1569,2092
129N50381,PARK ST,SOUTHBOUND,BEACON ST,MA,SUFFOLK,02108,42.35771,-71.06325,42.35744,-71.06301,0.022315,1.0005,America/New_York,P1.11,USA,50379,4,N,3,9271,2,,2,,1,1,,16061,626,176,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,8031,313,88
129N50383,WATERHOUSE ST,WESTBOUND,GARDEN ST,MA,MIDDLESEX,02138,42.37747,-71.12225,42.37731,-71.12285,0.03259,3.0,America/New_York,P1.11,USA,50382,5,N,3,9271,2,,2,,1,1,,15042,586,165,1,45,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,7521,293,83
129P08449,RT-2A,NORTHBOUND,STORROW DR,MA,MIDDLESEX,02139,42.35135,-71.08975,42.35696,-71.09249,0.412145,13.0,America/New_York,P1.11,USA,661,3,N,3,9271,2,1,4,2,4,1,2A,12171,560,138,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,6086,280,69
129P08441,MASS AVE CONN,NORTHBOUND,MASSACHUSETTS AVE/MELNEA CASS BLVD,MA,SUFFOLK,02118,42.33257,-71.07207,42.33341,-71.07098,0.080412,1.0,America/New_York,P1.11,USA,660,3,N,2,9271,6,1,4,,1,1,,34772,990,861,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,17386,495,431
129P08440,MELNEA CASS BLVD,WESTBOUND,MA-28/TREMONT ST,MA,SUFFOLK,02120,42.3356,-71.08683,42.33568,-71.08701,0.010725,3.0,America/New_York,P1.11,USA,659,3,N,3,9271,2,,4,,1,1,,25289,985,279,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,12645,493,140
129P08443,MASSACHUSETTS AVE,NORTHBOUND,COLUMBIA RD/BOSTON ST,MA,SUFFOLK,02125,42.32049,-71.0615,42.32081,-71.06183,0.027826,2.0,America/New_York,P1.11,USA,661,4,N,3,9271,2,,2,,1,1,,22735,885,251,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,11368,443,126
129P08442,MASS AVE CONN,NORTHBOUND,I-93/US-1/MA-3/SOUTHEAST EXPY,MA,SUFFOLK,02118,42.33485,-71.06856,42.33545,-71.06484,0.196821,3.0,America/New_York,P1.11,USA,660,4,N,2,9271,6,1,4,,1,1,,25636,452,420,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,12818,226,210
129N52156,ELM ST,WESTBOUND,GREEN ST,MA,MIDDLESEX,02180,42.49243,-71.08546,42.49201,-71.08588,0.036069,2.0,America/New_York,P1.11,USA,52153,4,N,3,9271,2,,2,,1,1,,10345,213,28,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,5173,107,14
129P08444,MASSACHUSETTS AVE,NORTHBOUND,MELNEA CASS BLVD/MASSACHUSETTS AVE,MA,SUFFOLK,02118,42.33238,-71.07158,42.33291,-71.07246,0.058063,4.0,America/New_York,P1.11,USA,661,3,N,2,9271,6,,2,,1,1,,28053,1015,577,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,14027,508,289
129P08447,MASSACHUSETTS AVE,NORTHBOUND,I-90/MASSACHUSETTS TPKE/MASSACHUSETTS AVE,MA,SUFFOLK,02115,42.34755,-71.08786,42.34806,-71.08814,0.038022,9.0,America/New_York,P1.11,USA,661,3,N,3,9271,2,1,4,,1,1,,23837,928,263,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,11919,464,132
129P08446,MASSACHUSETTS AVE,NORTHBOUND,MA-9/HUNTINGTON AVE,MA,SUFFOLK,02115,42.34271,-71.08484,42.34284,-71.08499,0.011804,7.0,America/New_York,P1.11,USA,661,3,N,3,9271,2,1,4,,1,1,,28734,1120,313,1,99,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,14367,560,157
129+50403,WINTER ST,EASTBOUND,LINCOLN AVE,MA,ESSEX,01906,42.46125,-71.00923,42.4552,-70.9904,1.077941,1.5,America/New_York,P1.11,USA,50401,4,N,3,9271,2,,2,,1,1,,15775,726,173,1,1,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,7888,363,87
129-14331,MA-203,EASTBOUND,SOUTH ST,MA,SUFFOLK,02130,42.30867,-71.12151,42.30189,-71.11484,0.689036,2.001,America/New_York,P1.11,USA,643,3,N,3,9271,2,,4,203,4,1,203,19062,512,144,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,9531,256,72
129+50406,BALLARD ST,EASTBOUND,MA-107/SALEM TPKE,MA,ESSEX,01906,42.45483,-70.98957,42.45028,-70.98234,0.488406,2.0,America/New_York,P1.11,USA,50404,4,N,3,9271,2,1,2,,1,1,,15775,726,173,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,7888,363,87
129+50409,BROOKVALE ST,SOUTHBOUND,MA-107/WESTERN AVE,MA,ESSEX,01905,42.46606,-70.96568,42.46486,-70.96465,0.098116,1.0,America/New_York,P1.11,USA,50407,5,N,3,9271,1,,2,,1,1,,28020,1093,308,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,28020,1093,308
129P16074,HAWTHORN ST,NORTHBOUND,BROADWAY/BELLINGHAM ST/5TH ST,MA,SUFFOLK,02150,42.39249,-71.03425,42.39277,-71.03415,0.020022,1.0,America/New_York,P1.11,USA,16072,4,N,3,9271,1,,1,,1,1,,5567,257,61,1,75,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,5567,257,61
129P10772,HANOVER ST,NORTHBOUND,I-93,MA,SUFFOLK,02109,42.36214,-71.05655,42.36254,-71.05584,0.045737,2.0,America/New_York,P1.3,USA,1147,4,N,1,9271,6,2,8,93,2,1,93,102302,3068,4093,1,63,1,100,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,4,51151,1534,2047
129P10759,GARDEN ST,NORTHBOUND,CONCORD AVE,MA,MIDDLESEX,02138,42.37825,-71.12365,42.37841,-71.12378,0.012891,1.0,America/New_York,P1.11,USA,1142,4,N,3,9271,2,,2,,1,1,,15042,586,165,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,7521,293,83
129P08459,RT-225,NORTHBOUND,MA-225/MA-4/PLEASANT ST,MA,MIDDLESEX,02420,42.42869,-71.20646,42.42888,-71.20669,0.017601,30.0,America/New_York,P1.11,USA,661,3,N,3,9271,2,,2,4,4,1,4,8145,389,75,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,4073,195,38
129P04099,I-93,NORTHBOUND,MA-138/WASHINGTON ST/EXIT 2,MA,NORFOLK,02021,42.20295,-71.12361,42.20321,-71.11442,0.470656,4.0,America/New_York,P1.3,USA,65,2,N,1,9271,2,,8,93,2,1,93,176833,5303,7072,1,100,1,100,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,4,88417,2652,3536
129P04098,I-93,NORTHBOUND,I-95/EXIT 1,MA,NORFOLK,02021,42.2097,-71.14412,42.20425,-71.13381,0.649018,2.0,America/New_York,P1.1,USA,65,2,N,1,9271,2,,8,93,2,1,93,182979,5490,7319,1,96,1,100,1,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,4,91490,2745,3660
129P10757,FRANKLIN ST,NORTHBOUND,SCHOOL ST,MA,NORFOLK,02169,42.24351,-71.00337,42.24396,-71.00332,0.031193,2.0,America/New_York,P1.11,USA,1141,4,N,3,9271,2,,2,,1,1,,13940,267,56,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,6970,134,28
129P10758,GARDEN ST,NORTHBOUND,RT-2A/MASSACHUSETTS AVE,MA,MIDDLESEX,02138,42.37575,-71.1194,42.37556,-71.12007,0.043916,1.0,America/New_York,P1.11,USA,1142,4,N,3,9271,6,,2,,1,1,,9578,373,105,1,89,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,4789,187,53
129P08452,RT-2A,NORTHBOUND,RT-2A/MT AUBURN ST/PUTNAM AVE,MA,MIDDLESEX,02138,42.36985,-71.11265,42.3704,-71.11337,0.052861,17.5,America/New_York,P1.11,USA,661,4,N,3,9271,1,,2,2,4,1,2A,9483,385,104,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,9483,385,104
129P16061,,SWIFT ST SOUTHBOUND,,MA,SUFFOLK,02128,42.38204,-71.02302,42.38171,-71.02267,0.02908,1.0,America/New_York,P4.0,USA,16060,4,N,2,9271,6,1,2,1,4,1,1A,11012,331,441,1,8,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,5506,166,221
129P08454,RT-2A,NORTHBOUND,CAMBRIDGE ST/GARDEN ST,MA,MIDDLESEX,02138,42.37505,-71.11857,42.37677,-71.11974,0.146764,20.0,America/New_York,P1.11,USA,661,3,N,3,9271,6,,2,2,4,1,2A,17409,795,190,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,8705,398,95
129P08455,RT-2A,NORTHBOUND,PORTER SQ/SOMERVILLE AVE,MA,MIDDLESEX,02140,42.38845,-71.11946,42.38871,-71.11956,0.018671,23.5,America/New_York,P1.11,USA,661,3,N,3,9271,6,,4,2,4,1,2A,12207,562,135,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,6104,281,68
129+05824,MA-119,NORTHBOUND,MA-27/MAIN ST,MA,MIDDLESEX,01720,42.47801,-71.41334,42.50147,-71.41931,1.676289,3.0,America/New_York,P1.11,USA,433,3,N,3,9271,2,1,2,2,4,1,2A,12171,560,137,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,6086,280,69
129P08450,RT-2A,NORTHBOUND,MEMORIAL DR,MA,MIDDLESEX,02139,42.35702,-71.09252,42.35738,-71.09268,0.026214,15.0,America/New_York,P1.11,USA,661,3,N,3,9271,2,1,4,2,4,1,2A,12171,560,134,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,6086,280,67
129+05825,MA-119,NORTHBOUND,I-495,MA,MIDDLESEX,01460,42.53419,-71.44924,42.5475,-71.47482,1.607807,6.0,America/New_York,P1.11,USA,433,3,N,3,9271,2,,2,2,4,1,2A,12005,548,132,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,6003,274,66
129P10789,HUMPHREY ST,NORTHBOUND,MA-129/ATLANTIC AVE/FOREST AVE,MA,ESSEX,01907,42.47071,-70.89455,42.47107,-70.89457,0.02489,1.0,America/New_York,P1.11,USA,1153,4,N,3,9271,6,,2,129,4,1,,11337,520,124,1,44,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,1,5669,260,62
129P08465,MARKET ST,NORTHBOUND,LEO M BIRMINGHAM PKWY,MA,SUFFOLK,02135,42.3586,-71.14761,42.35887,-71.14748,0.019797,4.0,America/New_York,P1.11,USA,662,3,N,3,9271,2,,4,,1,1,,26579,637,152,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,13290,319,76
129P16093,MA-28,NORTHBOUND,FELLSWAY E,MA,MIDDLESEX,02148,42.4231,-71.08684,42.42334,-71.0878,0.052365,134.1,America/New_York,P1.11,USA,502,3,N,3,9271,2,,4,28,4,1,28,22856,1050,251,1,100,,,,1,2022-01-01 00:00:00-05:00,2023-01-01 00:00:00-05:00,2,11428,525,126
